name,url,price,release,page
Against Great Darkness,https://steamdb.info/app/2302150/,$6.99 ,2024,96
Arcus Chroma: Classic,https://steamdb.info/app/1447350/,$7.99 ,2024,96
Keen: One Girl Army,https://steamdb.info/app/566490/,$4.99 ,2020,96
Oknytt,https://steamdb.info/app/286320/,$4.99 ,2014,96
Amelie,https://steamdb.info/app/1835810/,$2.19 ,2021,96
Creatures Docking Station,https://steamdb.info/app/1659050/,-,2021,96
Nimbus,https://steamdb.info/app/50000/,$9.99 ,2010,96
Temp Zero,https://steamdb.info/app/1938850/,$4.99 ,2022,96
CrushBorgs,https://steamdb.info/app/1504340/,$4.99 ,2022,96
Super Cable Boy,https://steamdb.info/app/1304420/,$14.99 ,2020,96
RollingSky2,https://steamdb.info/app/1067440/,$12.99 ,2020,96
Shy Cats Hidden Orchestra,https://steamdb.info/app/2295570/,$4.99 ,2023,96
simian.interface++,https://steamdb.info/app/467780/,$1.99 ,2016,96
The Missing Parts of Maria Gwozdek,https://steamdb.info/app/1822530/,-,2023,96
天天地下城,https://steamdb.info/app/1849310/,$4.99 ,2022,96
Handyman Legend,https://steamdb.info/app/2127010/,$6.99 ,2023,96
Garfield Kart,https://steamdb.info/app/362930/,$4.99 ,2015,96
NEKO-NIN exHeart 3,https://steamdb.info/app/1129250/,$9.99 ,2019,96
Delta Force Land Warrior,https://steamdb.info/app/32640/,$9.99 ,2009,96
Slender: The Arrival,https://steamdb.info/app/252330/,$19.99 ,2013,96
Minit,https://steamdb.info/app/609490/,$9.99 ,2018,96
"Cook, Serve, Delicious! 2!!",https://steamdb.info/app/386620/,$3.24 ,2017,96
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,https://steamdb.info/app/543870/,$19.99 ,2017,96
Garfield Kart - Furious Racing,https://steamdb.info/app/1085510/,$14.98 ,2019,96
The Legend of Nayuta: Boundless Trails,https://steamdb.info/app/1668530/,$39.99 ,2021,96
Tex Murphy: Under a Killing Moon,https://steamdb.info/app/302350/,$1.49 ,2014,96
Sable's Grimoire: A Dragon's Treasure,https://steamdb.info/app/892990/,$5.99 ,2020,96
POLYBIUS,https://steamdb.info/app/906120/,$6.99 ,2018,96
Santa Claus in Trouble (HD),https://steamdb.info/app/1431350/,$9.99 ,2020,96
Demon Turf: Neon Splash,https://steamdb.info/app/1747890/,$4.99 ,2022,91
Les aventures de Fierot,https://steamdb.info/app/1643440/,-,2021,91
STAR WARS™ Battlefront™ II,https://steamdb.info/app/1237950/,$39.99 ,2020,91
FINAL FANTASY VIII,https://steamdb.info/app/39150/,$11.99 ,2013,91
cyubeVR,https://steamdb.info/app/619500/,$19.99 ,2018,91
How to Raise a Wolf Girl,https://steamdb.info/app/1106940/,$19.99 ,2019,91
Nauticrawl,https://steamdb.info/app/922100/,$14.99 ,2019,91
NIDUS,https://steamdb.info/app/2372170/,$8.99 ,2024,91
Fort Meow,https://steamdb.info/app/352070/,$7.99 ,2015,91
Dino Nest,https://steamdb.info/app/1373930/,$7.49 ,2022,91
PUNIHI LOADER 2,https://steamdb.info/app/1956960/,$12.99 ,2023,91
Diorama Builder,https://steamdb.info/app/1370170/,$4.78 ,2020,91
Shape Shifter: Formations,https://steamdb.info/app/2202590/,$6.99 ,2023,91
Pitfall Planet,https://steamdb.info/app/464900/,$9.99 ,2016,91
书之旅人 Story Walker,https://steamdb.info/app/2101220/,-,2022,91
S.W.I.N.E. HD Remaster,https://steamdb.info/app/944010/,$9.99 ,2019,91
The Longest Journey,https://steamdb.info/app/6310/,$9.99 ,2007,91
The Descendant,https://steamdb.info/app/351940/,-,2016,91
Hell Pie,https://steamdb.info/app/889910/,$24.99 ,2022,91
Monobeno-HAPPY END- Deluxe,https://steamdb.info/app/831660/,$29.99 ,2019,91
Death From Above,https://steamdb.info/app/2300160/,$9.99 ,2024,91
Prodigal,https://steamdb.info/app/1393820/,$14.99 ,2020,91
Putt-Putt® Enters the Race,https://steamdb.info/app/294680/,$6.99 ,2014,91
The Floor Is Still Really Cheap Lava,https://steamdb.info/app/1189060/,-,2020,91
Backpack Hero,https://steamdb.info/app/1970580/,$19.99 ,2023,91
"BEARS, VODKA, BALALAIKA! 🐻",https://steamdb.info/app/1129220/,$3.99 ,2019,91
RUNGORE: Beginner Experience,https://steamdb.info/app/2113050/,-,2022,91
The 7th Guest VR,https://steamdb.info/app/2456960/,$19.79 ,2023,91
Summer Memory of Bell,https://steamdb.info/app/871570/,$2.99 ,2018,91
Flight Control HD,https://steamdb.info/app/62000/,$4.99 ,2010,91
Wayhaven Chronicles: Book One,https://steamdb.info/app/800600/,$7.99 ,2018,91
start;again,https://steamdb.info/app/1927140/,$3.29 ,2022,91
Our way down,https://steamdb.info/app/1935570/,-,2022,91
Employee of The Month,https://steamdb.info/app/1957230/,$9.99 ,2022,91
排球入门指南,https://steamdb.info/app/1711400/,$0.99 ,2021,91
Blitzkrieg Anthology,https://steamdb.info/app/313480/,$4.99 ,2014,91
Blaston,https://steamdb.info/app/1427890/,-,2020,91
Antipaint,https://steamdb.info/app/1418390/,$7.99 ,2024,91
雨鸦 - You are my sanctuary,https://steamdb.info/app/938810/,-,2018,91
The Counting Kingdom,https://steamdb.info/app/302750/,$6.99 ,2014,91
Grand Theft Auto 2,https://steamdb.info/app/12180/,-,2008,91
Bio Inc. Redemption,https://steamdb.info/app/612470/,$6.49 ,2018,91
BLEACH Brave Souls,https://steamdb.info/app/1201240/,-,2020,91
Fortune's Run,https://steamdb.info/app/1692240/,$17.99 ,2023,91
Jets'n'Guns 2,https://steamdb.info/app/830820/,$15.99 ,2020,91
Cypher,https://steamdb.info/app/746710/,$4.99 ,2018,91
Climbey,https://steamdb.info/app/520010/,$7.99 ,2022,91
LIT: Bend the Light,https://steamdb.info/app/1190160/,$6.99 ,2020,91
Beat Da Beat,https://steamdb.info/app/368570/,$1.99 ,2016,91
Green Reaper,https://steamdb.info/app/2387110/,-,2023,91
Noitu Love 2: Devolution,https://steamdb.info/app/207530/,$4.99 ,2012,81
Operation Warcade VR,https://steamdb.info/app/639270/,$19.99 ,2017,81
Fibbage XL,https://steamdb.info/app/448080/,$9.99 ,2016,81
NINJASLAYER : AREA 4643,https://steamdb.info/app/948100/,$10.99 ,2018,81
Coffee flavor of love 咖啡甜恋,https://steamdb.info/app/1508920/,$3.99 ,2021,81
Metal as Phuk,https://steamdb.info/app/662210/,$4.99 ,2017,81
BLACK SHEEP TOWN,https://steamdb.info/app/2101350/,$24.99 ,2022,81
helionaut,https://steamdb.info/app/1356480/,$2.99 ,2020,81
幻现的花海 - Sea of Phantom Flowers,https://steamdb.info/app/2563340/,-,2024,81
Magic Axolotl,https://steamdb.info/app/2150700/,$2.99 ,2022,81
Beyond: Two Souls,https://steamdb.info/app/960990/,$19.99 ,2020,81
Death Coming/死神来了,https://steamdb.info/app/705120/,$6.99 ,2017,81
Nurse Love Addiction,https://steamdb.info/app/485040/,$39.99 ,2016,81
Through the Ages,https://steamdb.info/app/758370/,$15.99 ,2018,81
Atelier Ayesha: The Alchemist of Dusk DX,https://steamdb.info/app/1152300/,$39.99 ,2020,81
ZACH-LIKE,https://steamdb.info/app/1098840/,-,2019,81
//TODO: today,https://steamdb.info/app/1259240/,-,2021,81
Living Cell,https://steamdb.info/app/2380310/,$4.99 ,2023,81
Cat or Bread?,https://steamdb.info/app/574820/,$1.99 ,2017,81
Matsuro Palette,https://steamdb.info/app/1321120/,-,2020,81
Socrates Jones: Pro Philosopher,https://steamdb.info/app/2120060/,-,2023,81
King Boo,https://steamdb.info/app/1778210/,$2.99 ,2021,81
Year Walk,https://steamdb.info/app/269050/,$5.99 ,2014,81
EZ2ON REBOOT : R,https://steamdb.info/app/1477590/,$26.99 ,2022,81
Brothers in Arms: Hell's Highway™,https://steamdb.info/app/15390/,$9.99 ,2008,81
Max's Big Bust - A Captain Nekorai Tale,https://steamdb.info/app/416360/,$19.99 ,2017,81
Neon Boost,https://steamdb.info/app/1057850/,-,2019,81
QP Shooting - Dangerous!!,https://steamdb.info/app/316600/,$7.99 ,2014,81
Sigils of Elohim,https://steamdb.info/app/321480/,-,2014,81
Seventh Lair,https://steamdb.info/app/1909810/,$7.99 ,2022,81
"Warhammer 40,000: Dawn of War II",https://steamdb.info/app/15620/,$19.99 ,2009,81
Sailwind,https://steamdb.info/app/1764530/,$19.99 ,2021,81
The Saboteur™,https://steamdb.info/app/24880/,$9.99 ,2024,81
Sankaku Renai: Love Triangle Trouble,https://steamdb.info/app/1009450/,$29.99 ,2019,81
Sweetest Monster,https://steamdb.info/app/585890/,$5.99 ,2017,81
eversion,https://steamdb.info/app/33680/,$4.99 ,2010,81
Komorebi,https://steamdb.info/app/1805130/,$14.99 ,2023,81
Together We Live,https://steamdb.info/app/743940/,$9.99 ,2017,81
Firebird,https://steamdb.info/app/1633860/,$11.99 ,2023,81
Rust,https://steamdb.info/app/252490/,$39.99 ,2018,81
The Sims™ 4,https://steamdb.info/app/1222670/,-,2020,81
80 Days,https://steamdb.info/app/381780/,$12.99 ,2015,81
RollerCoaster Tycoon® Classic,https://steamdb.info/app/683900/,$4.99 ,2017,81
Deducto,https://steamdb.info/app/1453490/,-,2022,81
Eliza,https://steamdb.info/app/716500/,$14.99 ,2019,81
Midnight Scenes: The Nanny,https://steamdb.info/app/1771070/,$3.99 ,2021,81
Dead Seater,https://steamdb.info/app/1570080/,-,2021,81
Cats are Liquid - A Better Place,https://steamdb.info/app/1188080/,$1.99 ,2019,81
Killing Floor 2,https://steamdb.info/app/232090/,$29.99 ,2016,81
Serious Sam 3: BFE,https://steamdb.info/app/41070/,$10.00 ,2011,81
NavalArt,https://steamdb.info/app/842780/,$14.99 ,2018,82
Yakiniku simulator,https://steamdb.info/app/2001570/,$4.99 ,2022,82
西游记2021,https://steamdb.info/app/1742450/,$9.99 ,2021,82
Skeleton Boomerang,https://steamdb.info/app/658150/,$9.99 ,2017,82
カルトに厳しいギャル-CULT VS GAL-,https://steamdb.info/app/2788360/,$4.99 ,2024,82
Men of War™,https://steamdb.info/app/7830/,$4.99 ,2009,82
Final Approach,https://steamdb.info/app/380670/,$14.99 ,2016,82
8Bit Fiesta - The Drinking Game,https://steamdb.info/app/382260/,-,2016,82
What Lies in the Multiverse,https://steamdb.info/app/1721170/,$5.70 ,2022,82
TEST TEST TEST,https://steamdb.info/app/2667690/,-,2024,82
Vanquish,https://steamdb.info/app/460810/,$19.99 ,2017,82
Sisterly Lust,https://steamdb.info/app/1224160/,$14.99 ,2020,82
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,https://steamdb.info/app/222420/,$14.99 ,2014,82
Cosmic Sugar VR,https://steamdb.info/app/559010/,-,2016,82
Depanneur Nocturne,https://steamdb.info/app/1285160/,$4.99 ,2020,82
Potionomics,https://steamdb.info/app/1874490/,$24.99 ,2022,82
Tails of Iron,https://steamdb.info/app/1283410/,$24.99 ,2021,82
Selene ~Apoptosis~,https://steamdb.info/app/1398210/,-,2023,82
少女妖精弹珠台 Elf Girl Pinball,https://steamdb.info/app/2074890/,$9.99 ,2022,82
The Old Tree,https://steamdb.info/app/346250/,-,2015,82
Neon Chrome,https://steamdb.info/app/428750/,$14.99 ,2016,82
Windosill,https://steamdb.info/app/37600/,$2.99 ,2009,82
Sniper Elite V2,https://steamdb.info/app/63380/,-,-,82
Shantae: Half-Genie Hero,https://steamdb.info/app/253840/,$19.99 ,2016,82
G-senjou no Maou - The Devil on G-String,https://steamdb.info/app/377670/,$19.99 ,2015,82
Dungeons of Blood and Dream,https://steamdb.info/app/2488590/,$15.99 ,2024,82
Tin Star,https://steamdb.info/app/375130/,$11.99 ,2015,82
Manor Lords,https://steamdb.info/app/1363080/,$39.99 ,2024,82
Mind Over Magic,https://steamdb.info/app/1270580/,$24.99 ,2023,82
Toribash,https://steamdb.info/app/248570/,-,2014,82
Risen,https://steamdb.info/app/40300/,$14.99 ,2009,82
Sonic Adventure 2,https://steamdb.info/app/213610/,$9.99 ,2012,82
Maximum Action,https://steamdb.info/app/853770/,$19.99 ,2018,82
SUPER ROBOT WARS X,https://steamdb.info/app/1031510/,-,2020,82
SYNTHETIK: Arena,https://steamdb.info/app/984110/,-,2019,82
From The Darkness,https://steamdb.info/app/1517340/,$6.99 ,2021,82
Voodoo Vince: Remastered,https://steamdb.info/app/545980/,$14.99 ,2017,82
Myst III: Exile,https://steamdb.info/app/925930/,$14.99 ,2018,82
Fallow,https://steamdb.info/app/1659590/,$19.99 ,2021,82
Goonect,https://steamdb.info/app/1850360/,-,2022,82
UBERMOSH Vol.5,https://steamdb.info/app/640380/,$0.49 ,2017,82
Star Leaping Story,https://steamdb.info/app/2184010/,$6.99 ,2024,82
Within the Backrooms,https://steamdb.info/app/2158740/,$10.99 ,2023,82
Autonauts,https://steamdb.info/app/979120/,$3.99 ,2019,82
Wish,https://steamdb.info/app/1207780/,$2.09 ,2020,82
This Bed We Made,https://steamdb.info/app/1243850/,$24.99 ,2023,82
Backfirewall_,https://steamdb.info/app/1920100/,$14.99 ,2023,82
Letter Quest: Grimm's Journey,https://steamdb.info/app/328730/,-,2014,82
Danmaku Unlimited 2,https://steamdb.info/app/280560/,$4.99 ,2014,82
FIND ALL 3: Travel,https://steamdb.info/app/1961520/,$1.99 ,2022,82
LEGO® Harry Potter: Years 5-7,https://steamdb.info/app/204120/,$19.99 ,2012,98
Darkest Hour: A Hearts of Iron Game,https://steamdb.info/app/73170/,$9.99 ,2011,98
Afterdream,https://steamdb.info/app/1995880/,$8.79 ,2023,98
Growth,https://steamdb.info/app/2300300/,$9.99 ,2023,98
A Walk With Yiayia,https://steamdb.info/app/1629940/,$12.99 ,2022,98
Bad Dream: Stories,https://steamdb.info/app/1692060/,$2.99 ,2021,98
Fleximan,https://steamdb.info/app/2832380/,$0.99 ,2024,98
Shisensho Solitaire,https://steamdb.info/app/1161360/,$1.99 ,2019,98
MELTY BLOOD: TYPE LUMINA,https://steamdb.info/app/1372280/,$49.99 ,2021,98
Ratropolis,https://steamdb.info/app/1108370/,$17.99 ,2020,98
Walking Zombie 2,https://steamdb.info/app/965200/,-,2019,98
Tomoyo After ~It's a Wonderful Life~ English Edition,https://steamdb.info/app/462990/,$19.99 ,2016,98
Profession investigator,https://steamdb.info/app/1844330/,$12.99 ,2022,98
Stunt Paradise,https://steamdb.info/app/2435310/,$7.99 ,2024,98
Trash Bomber,https://steamdb.info/app/2067760/,-,2022,98
"The Thief, the Witch, the Toad, and the Mushroom.",https://steamdb.info/app/2233770/,-,2024,98
Seiga Kaku uses her amazing Taoist arts and gives you a life lesson,https://steamdb.info/app/1459710/,$0.99 ,2020,98
Age of Empires IV: Anniversary Edition,https://steamdb.info/app/1466860/,$39.99 ,2021,98
Jurassic World Evolution,https://steamdb.info/app/648350/,$44.99 ,2018,98
Solasta: Crown of the Magister,https://steamdb.info/app/1096530/,$29.99 ,2021,98
Project Hospital,https://steamdb.info/app/868360/,$24.99 ,2018,98
Chess for idiots,https://steamdb.info/app/2121150/,-,2024,98
Alone in the Dark 1,https://steamdb.info/app/548090/,$14.99 ,2016,98
Frogmonster,https://steamdb.info/app/1853760/,$19.99 ,2024,98
Plot of the Druid,https://steamdb.info/app/1108170/,$14.99 ,2022,98
Understand,https://steamdb.info/app/1299400/,$3.99 ,2020,98
Buried: An Interactive Story,https://steamdb.info/app/434370/,$2.99 ,2016,98
Moose Lost in the Woods,https://steamdb.info/app/2455180/,-,2023,98
GunBlocks - Prologue,https://steamdb.info/app/1492720/,-,2021,98
In Your Face TD,https://steamdb.info/app/564330/,-,2017,98
Runo,https://steamdb.info/app/1642130/,-,2021,98
Chessplosion,https://steamdb.info/app/1571220/,$11.99 ,2021,98
LUNAR LICH/月球巫妖,https://steamdb.info/app/1577880/,$2.99 ,2021,98
Tiny Toy Tanks,https://steamdb.info/app/1452850/,-,2020,98
Banner of the Maid,https://steamdb.info/app/994730/,$16.99 ,2019,98
Stories: The Path of Destinies,https://steamdb.info/app/439190/,$7.49 ,2016,98
Syberia,https://steamdb.info/app/46500/,$12.99 ,2011,98
Leo’s Fortune - HD Edition,https://steamdb.info/app/355630/,$6.99 ,2015,98
Klaus Veen's Treason,https://steamdb.info/app/1786950/,-,2023,98
瓶中精灵 - Fairy in a Jar,https://steamdb.info/app/997700/,$1.99 ,2019,98
SquareCells,https://steamdb.info/app/416770/,$2.99 ,2015,98
Takoyaki Party Survival,https://steamdb.info/app/2114370/,$2.99 ,2022,98
Project Oasis,https://steamdb.info/app/1168840/,-,2020,98
Hidden Object Bundle 4 in 1,https://steamdb.info/app/347610/,$7.99 ,2015,98
100 hidden mushrooms,https://steamdb.info/app/1573750/,$0.99 ,2021,98
Expeditions: Rome,https://steamdb.info/app/987840/,$44.99 ,2022,98
Fire Pro Wrestling World,https://steamdb.info/app/564230/,$29.99 ,2017,98
Adorable Witch,https://steamdb.info/app/1605010/,$1.99 ,2021,98
墨心：波云诡船,https://steamdb.info/app/1424720/,$2.99 ,2020,98
Working Sakuya,https://steamdb.info/app/2861150/,$6.99 ,2024,98
Jigsaw Puzzle Dreams,https://steamdb.info/app/1653970/,-,2021,69
Like Dreamer,https://steamdb.info/app/1867740/,$13.99 ,2022,69
Serious Sam 2,https://steamdb.info/app/204340/,$9.99 ,2012,69
KukkoroDays,https://steamdb.info/app/1258340/,$12.99 ,2020,69
TOMOMI,https://steamdb.info/app/1229390/,$7.99 ,2022,69
Space Court,https://steamdb.info/app/1323000/,$2.99 ,2020,69
FINAL FANTASY VII REMAKE INTERGRADE,https://steamdb.info/app/1462040/,$69.99 ,2022,69
Syberia: The World Before,https://steamdb.info/app/1410640/,$39.99 ,2022,69
Tokyo School Life,https://steamdb.info/app/320760/,$14.99 ,2015,69
Memory Oblivion Box,https://steamdb.info/app/473460/,$9.99 ,2016,69
Quilts and Cats of Calico,https://steamdb.info/app/1993180/,$15.99 ,2024,69
Buck Up And Drive!,https://steamdb.info/app/1714590/,$7.99 ,2022,69
The Caribbean Sail,https://steamdb.info/app/657690/,$14.99 ,2017,69
Sweet Shine,https://steamdb.info/app/1636420/,$4.99 ,2021,69
Bug Academy,https://steamdb.info/app/881040/,$9.99 ,2020,69
Tumbleweed Destiny,https://steamdb.info/app/1929360/,$2.99 ,2022,69
The Ghost Cage,https://steamdb.info/app/1719130/,-,2021,69
Gobby McGobblenutz Presents - The Questionably Quirky Quiz Show,https://steamdb.info/app/1719180/,$1.99 ,2021,69
Candleman: The Complete Journey,https://steamdb.info/app/591630/,$14.99 ,2018,69
"Cook, Serve, Delicious! 3?!",https://steamdb.info/app/1000030/,$4.99 ,2020,69
Planet S,https://steamdb.info/app/1948430/,-,2023,69
Ugly,https://steamdb.info/app/1983220/,$9.99 ,2023,69
Higurashi When They Cry Hou - Ch.8 Matsuribayashi,https://steamdb.info/app/1243670/,$5.19 ,2020,69
Hardspace: Shipbreaker,https://steamdb.info/app/1161580/,$13.99 ,2022,69
Screencheat,https://steamdb.info/app/301970/,$14.99 ,2014,69
"Good Pizza, Great Pizza - Cooking Simulator Game",https://steamdb.info/app/770810/,$9.99 ,2023,69
BattleGroupVR,https://steamdb.info/app/1178780/,$24.99 ,2023,69
Papetura,https://steamdb.info/app/593640/,$11.99 ,2021,69
Paper Bride,https://steamdb.info/app/1735950/,$7.99 ,2021,69
Lootun,https://steamdb.info/app/1960270/,$5.49 ,2024,69
GUILTY GEAR Xrd -SIGN-,https://steamdb.info/app/376300/,$2.99 ,2015,69
Love and Sex: Second Base,https://steamdb.info/app/1264710/,$19.99 ,2023,69
KARAKARA2,https://steamdb.info/app/745850/,$9.99 ,2017,69
Dreaming Sarah,https://steamdb.info/app/296870/,$5.99 ,2015,69
Regular Human Workshop,https://steamdb.info/app/1441550/,$9.99 ,2022,69
Lost Lands: The Golden Curse Collector's Edition,https://steamdb.info/app/433000/,$9.99 ,2016,69
Starri,https://steamdb.info/app/1940410/,$15.29 ,2023,69
A day in East Europe,https://steamdb.info/app/1338640/,$0.99 ,2020,69
Hidden Cats in Santa's Realm,https://steamdb.info/app/1726750/,$3.99 ,2023,69
Neverwinter Nights: Enhanced Edition,https://steamdb.info/app/704450/,$19.99 ,2018,69
RetroArch,https://steamdb.info/app/1118310/,-,2021,69
U-ena -Far fireworks-,https://steamdb.info/app/1744570/,-,2022,69
V Rising,https://steamdb.info/app/1604030/,$34.99 ,2024,69
Fallout Shelter,https://steamdb.info/app/588430/,-,2017,69
Dig or Die,https://steamdb.info/app/315460/,$11.99 ,2018,69
Dusk Pub,https://steamdb.info/app/1974520/,$12.99 ,2024,69
Fuga: Melodies of Steel,https://steamdb.info/app/1357860/,$19.99 ,2021,69
Wrongworld,https://steamdb.info/app/664750/,$6.99 ,2018,69
Paradise Lust,https://steamdb.info/app/1427860/,$14.99 ,2023,69
A Juggler's Tale,https://steamdb.info/app/1252830/,$17.99 ,2021,69
Portal 2,https://steamdb.info/app/620/,$9.99,2011,1
People Playground,https://steamdb.info/app/1118200/,$9.99,2019,1
Stardew Valley,https://steamdb.info/app/413150/,$14.99,2016,1
Vampire Survivors,https://steamdb.info/app/1794680/,$4.99,2022,1
Hades,https://steamdb.info/app/1145360/,$24.99,2020,1
Portal,https://steamdb.info/app/400/,$9.99,2007,1
HoloCure - Save the Fans!,https://steamdb.info/app/2420510/,-,2023,1
Terraria,https://steamdb.info/app/105600/,$9.99,2011,1
RimWorld,https://steamdb.info/app/294100/,$34.99,2018,1
Half-Life: Alyx,https://steamdb.info/app/546560/,$59.99,2020,1
Left 4 Dead 2,https://steamdb.info/app/550/,$9.99,2009,1
Pizza Tower,https://steamdb.info/app/2231450/,$19.99,2023,1
The Henry Stickmin Collection,https://steamdb.info/app/1089980/,$7.49,2020,1
Senren＊Banka,https://steamdb.info/app/1144400/,$34.99,2020,1
Euro Truck Simulator 2,https://steamdb.info/app/227300/,$19.99,2012,1
A Short Hike,https://steamdb.info/app/1055540/,$7.99,2019,1
